pc4,pc4name,mun,munname,pricem2,distcbd,shhistdistr,popdens,shforeign,shlandinfr,shlandres,shlandmanuf,shlandother,shopenspace,shyoungp,shelderly,hhsize,dumRS,RSdistcbd,_est_Netherlands,_est_Model2,_est_Model3,_est_Model4,lnpricem2,lndistcbd,lnRSdistcbd
1791,DEN BURG,448,Texel,106.1858836863965,10.85813275154,0,2.98257302018854,.0932944606413994,.0273131135852575,.0517194098612406,.0143421269127406,.0114353096034662,.895190040037295,.2215743440233236,.1902332361516035,2.16,0,0,1,1,1,1,4.6651912,2.3849144,0
4839,LIESBOS - HEILAAR,758,Breda,58.36084200420365,4.9151131869,0,.9654272535720989,.0657894736842105,.1526608419380461,.0047656870532168,0,0,.8425734710087371,.25,.1184210526315789,2.7,0,0,1,1,1,1,4.0666451,1.5923148,0
7009,"NIEUWE BUITENWIJKEN, O.A. KRUISBERG EN IJKENBERG",222,Doetinchem,95.65875274605079,1.86408654842,0,12.06994522503329,.1775188485263879,.0234756414251584,.216162875246702,.0629479588656902,.0090370832034902,.6883764412589591,.2378341329677862,.1562714187799863,2.36,0,0,1,1,1,1,4.5607872,.62277114,0
8891,MIDSLAND,93,Terschelling,100.6575482767799,40.41813003418,0,1.308856848886695,.0641711229946524,.0153818313427434,.0299493304379298,.004614549402823,.0071480275063337,.9429062613101701,.2299465240641711,.1283422459893048,2.22,0,0,1,1,1,1,4.6117244,3.6992784,0
4151,ACQUOY,236,Geldermalsen,52.4001891719637,16.56708140651,.0082423319846879,1.607147144878315,.0504201680672269,.0660856935366739,.032316630355846,.0054466230936819,.0034495279593319,.8927015250544662,.2773109243697479,.1176470588235294,2.62,0,0,1,1,1,1,3.9589102,2.8074176,0
5235,MAASPOORT 2,796,'s-Hertogenbosch,269.7812825213483,4.35672074042,0,38.13494267155624,.1764305177111717,.0722070844686648,.49216621253406,.0435967302452316,.0020435967302452,.3899863760217984,.2350136239782016,.0749318801089918,2.32,0,0,1,1,1,1,5.5976114,1.4717196,0
5653,GENDERBEEMD,772,Eindhoven,235.8893825594588,2.85772511799,0,40.38486743080173,.2731277533039648,.0665914221218962,.5620767494356659,.1843491346877351,.0161775771256584,.1708051166290444,.21071953010279,.1666666666666667,2,0,0,1,1,1,1,5.4633632,1.0500259,0
5682,DE PAILJAART,753,Best,261.6449373951696,12.42137479187,0,9.503526135366792,.087431693989071,.0940087676570872,.1561941873680792,.0138009417113168,.0207825945770417,.715213508686475,.2773224043715847,.0983606557377049,2.68,0,0,1,1,1,1,5.5669885,2.5194187,0
2121,BENNEBROEK VILLAWIJK,377,Bennebroek,361.5502630647722,6.98907926411,0,29.15869165137221,.1338506304558681,.0408455750627015,.5044786814761734,.1522751701898961,.0046578287352204,.2977427445360086,.2201745877788555,.2570320077594568,2.27,0,0,1,1,1,1,5.8904009,1.9443488,0
3218,POLDERGEBIED HEENVLIET,568,Bernisse,107.3486233649938,7.093316183560001,.0159642867876559,4.333588085080507,.0981132075471698,.0467159541412193,.058287795992714,.0142505089467481,.0038572806171649,.8768884603021536,.2415094339622642,.1245283018867925,2.52,0,0,1,1,1,1,4.6760817,1.9591529,0
6141,LIMBRICHT,1883,Sittard-Geleen,114.0023185596437,2.82324189541,0,8.987082027088258,.1364485981308411,.0473673080989638,.2051173609642631,.0063438359061112,.006766758299852,.7344047367308099,.2186915887850467,.1457943925233645,2.35,0,0,1,1,1,1,4.7362189,1.0378858,0
1641,ZUID-SPIERDIJK,1598,Wester-Koggenland,95.97799022142105,7.98562521785,0,4.555525542248914,.0446927374301676,.0197389366443808,.0760904170646291,.0245144858325374,.0015918497293855,.8780643107290672,.2346368715083799,.1508379888268156,2.32,0,0,1,1,1,1,4.5641189,2.0776432,0
9907,LOSDORP,10,Delfzijl,20.83577421978939,25.04542068523,0,.8705051376979678,.024390243902439,.0403743315508021,.0133689839572193,.0077540106951872,.0008021390374332,.9377005347593583,.2439024390243902,.0975609756097561,2.56,0,0,1,1,1,1,3.0366714,3.220691,0
7064,SILVOLDE,1509,Wisch,31.68042435814327,9.58876849913,0,5.973277922110072,.1467013888888889,.0239284093119772,.1259970170546657,.0175085921794955,.0023993255949679,.8301666558588937,.2326388888888889,.1666666666666667,2.43,0,0,1,1,1,1,3.455699,2.2605925,0
4705,SMOORSTRAAT - BUIJENSTRAAT,1674,Roosendaal,34.92451853567901,2.87469002503,0,1.081281847995597,.0845070422535211,.0677222434185425,.0162151850438764,.3307897748950782,.0207935902327356,.5644792064097672,.1830985915492958,.1408450704225352,2.47,0,0,1,1,1,1,3.553189,1.0559448,0
3467,HEKENDORPSE BUURT,589,Oudewater,74.89616727327839,7.58975714302,0,.8295856574258073,.0522388059701493,.0227542071580943,.0073477127281346,0,.0002370229912301,.9696610571225409,.2835820895522388,.0970149253731343,2.83,0,0,1,1,1,1,4.3161025,2.0267997,0
1382,PLAN NOORD,457,Weesp,522.9753759780457,11.66705310008,.0134225550734681,24.59149446334901,.315406162464986,.0825548141086749,.2341277407054337,.2814108674928503,.019256434699714,.382650142993327,.2140056022408963,.1602240896358544,1.99,0,0,1,1,1,1,6.2595344,2.456769,0
8516,DONIAGA,51,Skarsterlân,67.49142186455146,32.75422807883,0,.168806477424896,.0555555555555556,.0263630089717046,0,0,.0056590752242926,.9679779158040027,.3888888888888889,0,3.07,0,0,1,1,1,1,4.2120004,3.489032,0
2274,VOORBURG-NOORD OUD,1916,Leidschendam-Voorburg,552.3381727688593,2.69949436006,0,89.10207600581225,.2922289436947417,.109100310237849,.7461220268872802,.1049638055842813,0,.0398138572905894,.1833410888785482,.1382038157282457,1.88,0,0,1,1,1,1,6.3141603,.99306446,0
2728,PLANNEN,637,Zoetermeer,395.6801485894902,2.92353744802,0,40.62841887526483,.2170460561143462,.0696750902527076,.5332129963898917,0,.0151624548736462,.3819494584837545,.2863949179460032,.0672313393329804,2.68,0,0,1,1,1,1,5.9806061,1.0727943,0
3792,ACHTERVELD,203,Barneveld,38.52502805296275,4.409205689239999,0,.4013800144444625,.0357142857142857,.0149603460706561,0,0,0,.9850396539293439,.2142857142857143,.1428571428571428,2.92,0,0,1,1,1,1,3.6513081,1.4836946,0
4538,INDUSTRIEGEBIED TERNEUZEN,715,Terneuzen,59.12132262698059,3.42108849637,0,.4414694397091733,.148936170212766,.1171207264957265,.0084134615384615,.500534188034188,.0413995726495726,.3325320512820513,.2127659574468085,.1063829787234043,2.21,0,0,1,1,1,1,4.0795918,1.2299588,0
8397,DE BLESSE,98,Weststellingwerf,70.3356477912793,29.8226165393,0,2.412328242428956,.0421686746987952,.0492341356673961,.0630926331145149,.0235229759299781,0,.8641502552881108,.2530120481927711,.1204819277108434,2.57,0,0,1,1,1,1,4.2532787,3.395267,0
2614,VOORDIJKSHOORN,503,Delft,491.5576458819306,1.76661052018,0,54.11828650300344,.2299757281553398,.032016632016632,.4241164241164241,.1226611226611227,.2274428274428275,.1937629937629938,.2578883495145631,.1256067961165049,2.12,0,0,1,1,1,1,6.1975794,.56906277,0
9991,MIDDELSTUM,24,Loppersum,42.96365900308948,14.55146000166,.0165776454058858,2.162857246418539,.0714285714285714,.0294049948210381,.0500057544021176,.0185291748187363,.0084014270917252,.8936586488663828,.2436974789915966,.1659663865546218,2.37,0,0,1,1,1,1,3.7603545,2.6776912,0
5737,LIESHOUT,1659,Laarbeek,61.64219103639826,6.14334454918,0,3.652769237106563,.0549943883277217,.0279318028709126,.1625641291392445,.0500077732289993,.0118671296056382,.7476291651552055,.2469135802469136,.1380471380471381,2.62,0,0,1,1,1,1,4.1213465,1.8153694,0
6181,ELSLOO,971,Stein (L.),120.2744061582933,9.61977390275,.0266674295952322,10.57856823687695,.1174551386623165,.0487329434697856,.2237037037037037,.0675243664717349,.0669005847953216,.5931384015594542,.2283849918433931,.1484502446982056,2.44,0,0,1,1,1,1,4.7897758,2.2638206,0
8072,NUNSPEET-OOST,302,Nunspeet,140.4192418093345,20.08136052014,0,4.810248827886118,.0847247990105133,.0427458726195356,.0923862408228674,.0128945701188835,.004583907874632,.8473894085640815,.2850958565244279,.1453308596165739,2.64,0,0,1,1,1,1,4.9446325,2.9997921,0
3888,BOSGEBIED MEERVELD,200,Apeldoorn,14.9874163186455,11.60098699594,2.10829328286e-07,.4837201450128318,.0123022847100176,.0138789465249212,.0050964260911373,.0194561675303168,.0011218547999359,.9604466050536887,.3620386643233743,.1107205623901582,3.47,0,0,1,1,1,1,2.707211,2.4510901,0
7126,BREDEVOORT,197,Aalten,98.09547812235047,23.19133686811,.1080354061318464,11.23282852695025,.0786885245901639,.0503597122302158,.271721084670725,.0553403431101273,.0044272274488102,.6181516325401217,.2327868852459016,.1475409836065574,2.39,0,0,1,1,1,1,4.5859413,3.1437788,0
4174,HELLOUW,304,Neerijnen,35.46912418846884,18.21172055848,.0200499803661912,.9011129707557237,.050561797752809,.0337513436044429,.0111787889645288,.0192045861698316,.0039412396990326,.9319240415621641,.2752808988764045,.101123595505618,2.71,0,0,1,1,1,1,3.5686626,2.9020653,0
6815,ALTEVEER-CRANEVELT,202,Arnhem,220.1663405081263,2.55548358829,.3350968692229095,12.47175104726393,.14332784184514,.0354391371340524,.2678479712378017,.0644581407293272,.1286594761171032,.5035952747817155,.1795716639209226,.3163097199341021,1.93,0,0,1,1,1,1,5.3943834,.93824148,0
9285,BUITENPOST,59,Achtkarspelen,40.20149818834247,15.58505399959,0,4.312131493285792,.0450606585788562,.0299917631668201,.0995687775570522,.0389069237850671,.0128882213285527,.8186443141625078,.2582322357019064,.1594454072790294,2.43,0,0,1,1,1,1,3.6939042,2.7463124,0
8274,WILSUM,166,Kampen,87.6356091042494,4.22780533256,0,1.351256494413818,.0239520958083832,.0346660224664815,.0308008213552361,.0079719772919435,.0024157506945283,.9241454281918106,.2754491017964072,.1317365269461078,2.8,0,0,1,1,1,1,4.4731874,1.4416831,0
5212,DE MUNTEL,796,'s-Hertogenbosch,578.2581854328872,1.0146196578,.2248043988627464,58.26940575216413,.1948972360028349,.0810142238713667,.5745207173778603,.1855287569573284,.0037105751391466,.1552257266542981,.2090715804394047,.1006378454996456,1.89,0,0,1,1,1,1,6.3600206,.014513821,0
2651,OOST-MEERPOLDER,1621,Berkel en Rodenrijs,245.1267973294888,4.75088190971,0,10.02607646879844,.1112113014727983,.0301626794258373,.1186602870813397,.0229282296650718,.0952727272727273,.7329760765550239,.2654042681094079,.1400661256387136,2.57,0,0,1,1,1,1,5.5017757,1.5583303,0
7623,STROOM-ESCH,147,Borne,179.1334980754762,4.6129766583,.0014139265220009,10.65042160533124,.0753186558516802,.0404119207364643,.1418317990326104,.0001560305819941,.0753627711031362,.742237478545795,.3163383545770568,.0822711471610661,2.76,0,0,1,1,1,1,5.1881313,1.5288733,0
8551,WOUDSEND,683,Wymbritseradiel,178.2280105704531,30.80363552781,.0194638464031443,2.644723221780671,.0534351145038168,.0190120246993825,.0658108547286318,.0534611634709132,.0155996100097498,.8461163470913227,.2595419847328244,.1374045801526718,2.41,0,0,1,1,1,1,5.1830635,3.4276328,0
5431,HEILIGENBERG/ BEIJERD EN 'T RIET/ HOENDERBERG,1684,Cuijk,134.2075296075715,13.65642497581,0,15.0549129132383,.271734381826125,.0855836789977144,.274697367307204,.1533056801828494,.0137983577414713,.472614915770761,.218872870249017,.1773700305810398,2.24,0,0,1,1,1,1,4.8993874,2.6142101,0
7771,HEEMSE WEST (HEEMSERBOS),160,Hardenberg,94.85242553278384,1.40870604812,0,9.636260205839326,.094300518134715,.060236168236699,.2171951704922383,.0297200477643625,.0062359028791296,.6866127106275707,.2259067357512953,.1958549222797928,2.42,0,0,1,1,1,1,4.5523224,.34267157,0
9961,MENSINGEWEER,1663,De Marne,5.253901290281239,15.81744617471,0,.3501957216310282,.1,.0220571935269342,.0064287297716693,.0005542008423853,.0008867213478164,.9700731545111948,.225,.175,2.24,0,0,1,1,1,1,1.658971,2.7611134,0
8506,HASKERHORNE,51,Skarsterlân,17.26550705684934,25.45457168074,0,.8860261432184243,.0252100840336134,.0378823309325601,.0153400056121972,0,.0007482929566925,.9460293704985502,.3277310924369748,.0588235294117647,2.94,0,0,1,1,1,1,2.8487108,3.2368953,0
2286,SION,603,Rijswijk (ZH.),209.623743315521,3.33349964002,0,29.69697927986788,.2535125229077581,.0766574585635359,.248158379373849,.0048342541436464,.0324585635359116,.6378913443830571,.1679902260232132,.2816127061698229,2.12,0,0,1,1,1,1,5.345314,1.2040226,0
3362,OOSTWIJK II,610,Sliedrecht,218.9568698221806,8.3075183617,0,67.42711162547077,.1414141414141414,.0544041450777202,.7272390821613619,.0362694300518135,.0296076980014804,.152479644707624,.2498902064119455,.1927975406236276,2.27,0,0,1,1,1,1,5.3888745,2.117161,0
9536,EES,1681,Borger-Odoorn,13.87942893100364,13.94783845798,0,.4542733318081365,.0410958904109589,.0258526709235322,.0023360847220059,0,0,.9718112443544619,.2328767123287671,.1643835616438356,2.4,0,0,1,1,1,1,2.6304078,2.6353245,0
2587,BELGISCH PARK,518,'s-Gravenhage (gemeente),772.8852347338475,4.11047806587,.4531992357226399,43.47900751327909,.3167741935483871,.0186781609195402,.4163074712643678,.0427442528735632,.0093390804597701,.5129310344827587,.2174193548387097,.18,1.9,1,4.1104779,1,1,1,1,6.6501307,1.4135393,5.8103223
2975,OTTOLAND,693,Graafstroom,59.18214893876731,15.92979930821,0,1.117967997339008,.0306122448979592,.0265711300194059,.0083594566353187,.0035826242722794,.0005971040453799,.9608896850276161,.336734693877551,.0969387755102041,3.11,0,0,1,1,1,1,4.0806198,2.7681916,0
8618,OOSTHEM,683,Wymbritseradiel,54.00611575520443,25.3030202138,0,.7822794644627571,.032967032967033,.0245810055865922,.0110614525139665,0,.0006703910614525,.9636871508379888,.2747252747252747,.1538461538461539,2.6,0,0,1,1,1,1,3.9890974,3.2309237,0
2106,DICHTERS- EN VOGELBUURT,397,Heemstede,511.3086772545563,4.02510780228,0,18.75457325631735,.1714285714285714,.1271276595744681,.3329787234042553,.1611702127659574,0,.3787234042553191,.2879120879120879,.1824175824175824,2.44,0,0,1,1,1,1,6.2369733,1.3925517,0
7439,STEENENKAMER,285,Voorst,81.60321566451971,1.04430938423,.0275688398122457,5.347365325935846,.032258064516129,.1553610503282276,.2144420131291029,.0306345733041575,0,.5995623632385121,.2096774193548387,.1774193548387097,2.56,0,0,1,1,1,1,4.4018688,.043355789,0
4693,POORTVLIET,716,Tholen,31.77069669035132,12.47767771222,0,.7712984043167849,.0726744186046512,.0419675473621612,.0101662277348285,.0079574094526095,.0015575000707955,.9383513153796053,.2790697674418605,.1366279069767442,2.62,0,0,1,1,1,1,3.4585445,2.5239413,0
7576,HET HULSBEEK,173,Oldenzaal,156.5749464891809,8.84749618649,0,17.91461521627757,.2232779097387173,.0547069271758437,.2898756660746004,.036056838365897,.0087033747779751,.6106571936056838,.2399049881235154,.1140142517814727,2.47,0,0,1,1,1,1,5.053535,2.1801345,0
1678,OOSTWOUD,420,Noorder-Koggenland,64.7008287259857,9.693895844810001,0,1.074035767268881,.0806451612903226,.0179088949988853,.0246711748532362,0,.0054246860370068,.9519952441108717,.2634408602150538,.1075268817204301,2.69,0,0,1,1,1,1,4.1697741,2.2714963,0
6164,GELEEN-ZUID,1883,Sittard-Geleen,109.6889845719244,5.623794285,0,25.98093096760035,.2488262910798122,.0966635484876832,.4371686934830059,.107577174929841,.0134081696289367,.3451824134705332,.1877934272300469,.2610328638497653,2.02,0,0,1,1,1,1,4.697649,1.7270066,0
8338,KERN WILLEMSOORD,1708,Steenwijkerland,19.89533250267233,29.86265307236,0,1.94795769662476,.0357142857142857,.0456786542923434,.0326276102088167,.0004350348027842,.0082656612529002,.9129930394431555,.2619047619047619,.1607142857142857,2.56,0,0,1,1,1,1,2.9904852,3.3966086,0
9566,VEELERVEEN,7,Bellingwedde,8.525616247961583,34.3131545692,0,.738136526058576,.0983606557377049,.0237340548898338,.014070351758794,0,.0214147661383842,.9407808272129881,.2295081967213115,.1639344262295082,2.27,0,0,1,1,1,1,2.1430752,3.5355289,0
3448,MOLENVLIET,632,Woerden,322.9704914814801,2.01333125193,0,19.16448330077526,.1528497409326425,.1261204393384674,.1983335437444767,.0145183688928166,.0090897613937634,.6519378866304759,.2880829015544041,.0580310880829016,2.52,0,0,1,1,1,1,5.7775612,.69979072,0
8162,HOGELAND-HOGE WEERD,232,Epe,43.36143386897,16.4541735815,0,2.485413749875522,.1114827201783724,.0153627656442143,.0655558827095277,.004174099797357,.0012816737966988,.9136255780522022,.2051282051282051,.2263099219620959,2.28,0,0,1,1,1,1,3.7695704,2.8005791,0
6122,BORN INDUSTRIEGEBIED,1883,Sittard-Geleen,92.16826102177033,7.13579294823,0,8.051813752600605,.1542056074766355,.0781938325991189,.1974118942731277,.1563876651982379,.0046806167400881,.5633259911894273,.2102803738317757,.1355140186915888,2.37,0,0,1,1,1,1,4.5236158,1.9651234,0
9414,LAAGHALEN,1731,Midden-Drenthe,18.55943048065992,8.621727197030001,0,.4498166764201839,.0376712328767123,.0289794467560165,.0092416417504757,.0036172036715663,.0004808999100926,.957680807911849,.2568493150684932,.1472602739726027,2.51,0,0,1,1,1,1,2.9209781,2.1542854,0
2731,BENTHUIZEN,1672,Rijnwoude,201.6125789337983,5.137391410039999,0,2.691696676706683,.0689149560117302,.0233938547486034,.032122905027933,.0124700718276137,.006035514764565,.9259776536312849,.2917888563049854,.1114369501466276,2.75,0,0,1,1,1,1,5.3063478,1.6365454,0
4856,STRIJBEEK,1723,Alphen-Chaam,15.92951564283924,8.875962071230001,0,.3431296811552534,.1285714285714286,.0141956840028009,0,.0029282576866764,.0049016487363932,.9779744095741295,.2285714285714286,.1142857142857143,2.61,0,0,1,1,1,1,2.7681737,2.1833467,0
2211,NOORDWIJKERHOUT,576,Noordwijkerhout,282.1419069105651,11.54601831022,0,7.313706123923696,.1198315467075038,.0450407806583163,.0831270026216138,.0748980483542091,.0108505680163123,.7860836003495485,.2431087289433384,.1592649310872894,2.39,0,0,1,1,1,1,5.6424103,2.4463406,0
2803,DE GOUDSE POORT,513,Gouda,322.8310244390873,1.75880763303,0,35.62429689480072,.1571428571428571,.0769629437678155,.4278310443119979,.3265094584089142,0,.1686965535112724,.217032967032967,.2093406593406593,2.22,0,0,1,1,1,1,5.7771292,.56463611,0
2905,DE HOEKEN,502,Capelle aan den IJssel,231.7266104950074,8.43798093681,0,61.40036520840912,.4486274509803921,.0680529300567108,.3906742281033396,.091997479521109,0,.4492753623188406,.2243137254901961,.152156862745098,2.09,0,0,1,1,1,1,5.4455581,2.1327431,0
8809,BOER,70,Franekeradeel,26.45236868301933,15.45597742784,0,.1617397849211512,.2,.0153336096145876,0,0,.0004144218814753,.984251968503937,.4,0,3.12,0,0,1,1,1,1,3.2753458,2.7379959,0
1111,OVERDIEMER- EN GEMEENSCHAPSPOLDER,384,Diemen,544.2017446331375,7.542393986,0,24.8066759312659,.3413291388124263,.1154763399020961,.2260574871344295,.0397891301619179,.0337642776452868,.5849127651562697,.2206055839559575,.1502162799842705,1.94,0,0,1,1,1,1,6.2993202,2.0205395,0
7233,WICHMOND,1876,Vorden,16.63260512103454,15.72422453573,0,.6607778500967824,.0735294117647059,.0222059541239629,0,0,0,.9777940458760371,.2941176470588235,.1617647058823529,2.89,0,0,1,1,1,1,2.8113649,2.7552025,0
7828,EDELSTENENBUURT,114,Emmen,92.03228836135558,5.49385691932,0,12.68928507588112,.0995575221238938,.0249266862170088,.2609970674486803,.0098973607038123,.1796187683284458,.5245601173020528,.2986725663716814,.0597345132743363,2.76,0,0,1,1,1,1,4.5221395,1.7036306,0
3709,BLIKKENBURG E.O. EN KOEBURG E.O.,355,Zeist,21.19270242476842,2.23716771834,.0307593447079276,.7901963648070696,.180327868852459,.0307843458326511,.0183396102832815,.0502701817586376,.0044211560504339,.8961847060749959,.1475409836065574,.3278688524590164,1.72,0,0,1,1,1,1,3.0536568,.80521065,0
7467,NOTTER,189,Wierden,20.00045176451209,9.85496466254,0,.3567943412798054,.0151515151515152,.0200584755558578,0,0,0,.9799415244441423,.2424242424242424,.2575757575757576,2.8,0,0,1,1,1,1,2.995755,2.2879753,0
5664,AKERT,1771,Geldrop-Mierlo,192.9443309142775,5.98891598288,0,22.75428863972205,.1175726927939317,.1097428467946396,.4331763853676204,.2039116262223832,0,.2531691416153568,.1656131479140329,.2970922882427307,1.89,0,0,1,1,1,1,5.2624016,1.7899104,0
2022,INDISCHE BUURT-NOORD,392,Haarlem,275.4233576393419,2.5391013233,.0067633665217803,98.67946058900195,.1714108910891089,.0649692712906058,.8165057067603161,.0948200175592625,.0017559262510975,.0219490781387182,.2512376237623762,.1169554455445545,2.24,0,0,1,1,1,1,5.6183095,.9318102,0
2024,SINNEVELT,392,Haarlem,561.0717609865306,2.93960329296,.1320927266142486,52.88901835253154,.1355353075170843,.0618238021638331,.5320710973724884,.0405718701700155,0,.3655332302936631,.2289293849658314,.1970387243735763,2.17,0,0,1,1,1,1,6.3298488,1.0782746,0
9919,LOPPERSUM,24,Loppersum,54.15009808458909,17.05393040973,.0172976819139461,2.484976969903884,.0460405156537753,.0261449175429524,.0644716428202034,.0045394472217434,.0025857610756766,.9022582313394243,.2449355432780847,.1915285451197054,2.36,0,0,1,1,1,1,3.9917598,2.8363807,0
1171,"SLOTERWEG-ZUID, SCHIPHOL",394,Haarlemmermeer,374.9070537680442,6.289163000749999,0,11.97793671034398,.1640256959314775,.1030995968541405,.2141299319278303,.0713105544907805,.0871720309298791,.5242878857973696,.2389721627408994,.2124197002141328,2.22,0,0,1,1,1,1,5.9266782,1.838828,0
6095,BAEXEM,1640,Heythuysen,48.79259064053488,8.54124565447,0,2.427572992631875,.1922398589065256,.0347009922231161,.0476267095736122,.0054706355591311,.0043443282381335,.907857334406007,.2610229276895943,.1287477954144621,2.48,0,0,1,1,1,1,3.8875785,2.1449068,0
5861,WANSSUM,993,Meerlo-Wanssum,84.2825998327246,19.48482713421,0,2.890086186719888,.0761421319796954,.0364738716196709,.0692907323645462,.066981041285728,.0113559811375229,.815898373592532,.2461928934010152,.1319796954314721,2.59,0,0,1,1,1,1,4.4341755,2.969636,0
2292,GROENTEWIJK,1783,Westland,443.8024786583129,5.063474672590001,0,87.1090994286248,.1128472222222222,0,1,0,0,0,.3194444444444444,.0364583333333333,2.75,0,0,1,1,1,1,6.0953798,1.6220529,0
5758,DE BERGEN-SCHANSWEG-SCHANS-PAALBERG-MOOST,762,Deurne,34.490837338771,17.48684796583,0,1.93894259034517,.016304347826087,.0323093220338983,.0387976694915254,.0041710805084746,.0040386652542373,.9206832627118644,.2690217391304348,.1413043478260869,2.74,0,0,1,1,1,1,3.5406938,2.861449,0
3363,WESTWIJK II,610,Sliedrecht,228.1312004527205,5.9783868836,0,30.79053970081188,.094273127753304,.1180102915951973,.4072041166380789,.1385934819897084,.0202401372212693,.3159519725557461,.2405286343612335,.1436123348017621,2.44,0,0,1,1,1,1,5.4299207,1.7881508,0
7313,PARK BERG EN BOS,200,Apeldoorn,160.6497997872518,2.95354964746,0,3.631628216653933,.1296703296703297,.0254968881750652,.1729572375025095,.0171652278658904,.0017064846416382,.7826741618148966,.2285714285714286,.2593406593406594,2.38,0,0,1,1,1,1,5.079227,1.0830077,0
8382,FREDERIKSOORD,1701,Westerveld,58.46429198475103,23.73151395782,.8401575638288921,1.193751623471121,.0625,.0248678893378924,.008082064034815,.0733602735467827,0,.8936897730805098,.1666666666666667,.2291666666666667,2.1,0,0,1,1,1,1,4.0684161,3.1668038,0
7383,VOORST,285,Voorst,23.93998612972851,8.49466866805,0,.9966958411582781,.0541044776119403,.0192875418224759,.0174424325920094,.0093239519779571,.0029521747687463,.9509938988388112,.2350746268656717,.1996268656716418,2.44,0,0,1,1,1,1,3.1755502,2.1394389,0
4822,HAGEBEEMD - KESTEREN - MUIZENBERG,758,Breda,216.811139510405,4.07363837619,0,36.77949373843721,.2888377445339471,.0548926014319809,.4468310792893132,.0686820472023336,.0047732696897375,.4248210023866348,.2986191024165707,.0615650172612198,2.48,0,0,1,1,1,1,5.3790264,1.4045366,0
5056,BERKEL,855,Tilburg,196.8062491982222,4.108669523090001,0,8.706237871035521,.0693114455084359,.0840604277808246,.162536770204916,.0320087749912749,.0007478685745625,.7206461584484219,.275421796625627,.1582307341541268,2.61,0,0,1,1,1,1,5.2822199,1.4130993,0
3244,NIEUWE TONGE,559,Middelharnis,60.34295366792853,19.44645317841,0,1.979446985715773,.0454545454545455,.0439964246697785,.0311848247095044,.0120667394974675,.0155924123547522,.8971595987684974,.2450592885375494,.158102766798419,2.49,0,0,1,1,1,1,4.1000443,2.9676647,0
5249,KRUISSTRAAT,796,'s-Hertogenbosch,74.79065298060037,8.548419795489998,0,.556110573375887,.0273972602739726,.0269931553070471,.0058806516918924,.0503229538224236,0,.9168032391786368,.3287671232876712,.1506849315068493,3.09,0,0,1,1,1,1,4.314693,2.1457465,0
8385,VLEDDERVEEN,1701,Westerveld,19.4298218081229,25.60728910935,.1117035662548897,.6667599654808412,.0563380281690141,.0180866254164683,.0188005711565921,0,0,.9631128034269395,.1690140845070423,.2112676056338028,2.18,0,0,1,1,1,1,2.966809,3.242877,0
9831,ADUARD,56,Zuidhorn,51.5206156738063,7.61016010673,0,3.442202719822773,.0727650727650728,.0231630909436112,.0824947788114676,.0181317638124169,.0122460603759256,.8639643060565787,.2848232848232848,.1101871101871102,2.53,0,0,1,1,1,1,3.941982,2.0294843,0
8261,BINNENSTAD,166,Kampen,481.0252351053251,.39150112388,.6531912405434012,38.69922010257257,.1092077087794433,.0754138565297364,.5714285714285714,.0472103004291846,.006131207847946,.2998160637645616,.1509635974304069,.1241970021413276,1.69,0,0,1,1,1,1,6.1759195,-.93776691,0
3612,TIENHOVEN,333,Maarssen,58.7544321351612,7.782653317469999,0,1.013301953633889,.0663900414937759,.0208712613784135,.0097529258777633,0,.0003901170351105,.9689856957087126,.2572614107883817,.1327800829875519,2.6,0,0,1,1,1,1,4.0733666,2.0518973,0
6816,NOORDOOSTELIJK VAN SCHAARSBERGEN,202,Arnhem,40.89812922962565,5.87482842643,.0010058168564396,.3552132192627966,.1416666666666667,.0515184047187157,.0076259578721356,.0548748133614679,.000135737114229,.8858450869334518,.1972222222222222,.1805555555555556,2.08,0,0,1,1,1,1,3.7110844,1.7706769,0
6262,BANHOLT,936,Margraten,125.3052711462419,10.63862063991,0,2.129992397238714,.0985221674876847,.022024121657053,.0422128998426848,0,.0005243838489775,.9352385946512848,.2413793103448276,.1625615763546798,2.55,0,0,1,1,1,1,4.8307528,2.3644907,0
2954,LANDELIJK GEBIED,482,Alblasserdam,243.2028481860663,6.38043156064,.1613044209796612,8.301200367503238,.0924657534246575,.0095547487101089,.1035734760175807,0,0,.8868717752723103,.3150684931506849,.0616438356164384,2.88,0,0,1,1,1,1,5.493896,1.8532357,0
3835,STOUTENBURG,327,Leusden,42.01142292320962,3.32897032129,0,1.131259171554276,.0422535211267606,.0254957507082153,.0174018615944962,0,0,.9571023876972885,.2676056338028169,.1267605633802817,2.86,0,0,1,1,1,1,3.7379415,1.2026631,0
8513,OUWSTERHAULE,51,Skarsterlân,87.66595496392335,26.70030232376,0,1.375538215864691,.03125,.0159718462371413,.0308608554412561,.0092041147807255,.0468327016783974,.8971304818624797,.234375,.046875,2.55,0,0,1,1,1,1,4.4735336,3.2846749,0
6041,MAAS/MAASHAVEN,957,Roermond,129.5229343677504,.78163216413,.0521923695691672,7.365585933040109,.175912043978011,.0857846586910626,.1900774102744546,.1762139338494018,.045320197044335,.5026038001407459,.1554222888555722,.2188905547226387,1.82,0,0,1,1,1,1,4.8638577,-.24637103,0
